transformant id	construct id	library	cg number	on targets 	off targets	s19	can repeats	viability	chromosome nr	status	fb numbers	synonyms
8876	842	GD	CG3139	1	1	1	3	sterile	2	available	"FBgn0004242
FBgn0005767
FBgn0022151"	"syt
Droso1
Synaptotagmin1
Synaptotagmin
synaptotagmin
Syt
SYT1
syt-1
SynaptotagminI
Synaptotagmin I
DSyt
Synaptotagmin-I
Synaptotagmin 1
synaptotagmin I
syt I
syt1
DSypt
dsyt1
DSYT2
Syt-1
dsytI
D. Syt I
l(2)23AB1
synaptotagmin 1
Dsyt2
DSYT
l(2)23Ba
synaptotagmin-1
Syt1
l(2)k05909
SYT
sytI
dSYT
Syt 1
syt 1
SYT I
Syt I
SytI"
8880	887	GD	CG15444	1	0	1	3	viable	3	available	"FBgn0020253
FBgn0011603"	"rosA
ine
CG15444d
DMINE
ine/rosA
inebriated"
8886	1011	GD	CG9289	1	3	0.99	3	viable	3	available	FBgn0032058	"CT26467
glutactin-like"
8888	1011	GD	CG9289	1	3	0.99	3	viable	2	available	FBgn0032058	"CT26467
glutactin-like"
8889	1045	GD	CG4128	1	0	1	2	viable	2	available	"FBgn0032151
FBgn0046810"	"nAChR
resistant to spinosyns
nAChR alpha 6
nAcRalpha-30D
CT13662
rsn
Dalpha6
nicotinic Acetylcholine Receptor alpha 30D
resistance to spinosyn
BcDNA:GH01410
alpha6"
8890	1045	GD	CG4128	1	0	1	2	viable	3	available	"FBgn0046810
FBgn0032151"	"nAcRalpha-30D
nicotinic Acetylcholine Receptor alpha 30D
CT13662
BcDNA:GH01410
Dalpha6
resistance to spinosyn
resistant to spinosyns
rsn
alpha6
nAChR
nAChR alpha 6"
8892	1049	GD	CG4722	1	358	0.14	13	viable	3	available	FBgn0000180	"Big brain
Bib
BIB_DROME
l(2)neo91
EP(2)2278
m-bib
big brain
bib
l(2)neo66"
8893	1049	GD	CG4722	1	358	0.14	13	viable	3	available	FBgn0000180	"bib
BIB_DROME
EP(2)2278
l(2)neo66
big brain
l(2)neo91
m-bib
Bib
Big brain"
8894	1050	GD	CG4758	1	3	0.98	0	viable	3	available	"FBgn0011584
FBgn0011838"	"Translocation protein 1
Trp1
Tp1
sec62
Dtrp1"
8895	1050	GD	CG4758	1	3	0.98	0	viable	3	available	"FBgn0011838
FBgn0011584"	"Dtrp1
Trp1
Translocation protein 1
Tp1
sec62"
8897	1084	GD	CG6230	1	0	1	2	viable	3	available	FBgn0027582	"dCOD1
BcDNA:GH06032"
8900	1091	GD	CG31704	1	0	1	0	viable	3	available	FBgn0051704	
8903	1117	GD	CG15639	1	1	0.69	2	lethal	2	temporary unavailable	FBgn0032502	
8904	1117	GD	CG15639	1	1	0.69	2	viable	3	available	FBgn0032502	
8907	3830	GD	CG1139	1	0	1	2	lethal	3	available	FBgn0035300	
8911	3833	GD	CG32282	1	3	0.95	3	viable	3	available	FBgn0052282	"Dro4
dro4
drosomycin
Drs-lF
Drosomycin-like F
drosomycin-4
drosomycin-F
Drosomycin-4
Dro-4"
8912	3833	GD	CG32282	1	3	0.95	3	viable	3	available	FBgn0052282	"Drosomycin-4
drosomycin-4
Drosomycin-like F
Drs-lF
Dro-4
drosomycin
Dro4
dro4
drosomycin-F"
8913	3834	GD	CG14969	1	0	1	2	viable	2	available	FBgn0035440	
8916	3836	GD	CG32266	1	0	1	2	viable	1	temporary unavailable	"FBgn0052266
FBgn0063187"	BcDNA:GM24338
8927	1217	GD	CG1583	1	0	1	2	lethal	2	available	"FBgn0043800
FBgn0030013"	"phospholipase A[[2]]
BEST:HL07869
Giiispla2
GIIIspla2"
8928	1217	GD	CG1583	1	0	1	2	viable	3	available	"FBgn0030013
FBgn0043800"	"BEST:HL07869
GIIIspla2
Giiispla2
phospholipase A[[2]]"
8933	1288	GD	CG6203	1	0	1	2	viable	2	available	"FBgn0047258
FBgn0037787
FBgn0028734"	"Fragile-X-related
dFXR
AT24755
Fragile X related protein
fragile x related
dfmr
dmfr1
FMRp
EP(3)3517
dFXR1
Fragile X related
dFMR
dFMRP
dFmr1
dfmr1
Fragile X-related
FXR
dfxr1
Fragile X protein
BcDNA:GM08679
Fmr1
fmr
dFMR1
Fragile X mental retardation protein
Fragile X Mental Retardation Protein
dfxr
dFXRP
FMR1
Fragile-X Mental Retardation protein
Fmrp
FMRP
dFmrp
cg6203
Drosophila fragile X mental retardation protein
FMR
fragile-X
fragile X
fmr1
fragile X mental retardation protein
Fragile X mental retardation gene
Fragile X
fragile X mental retardation 1"
8943	1381	GD	CG9102	1	1	1	2	viable	3	available	"FBgn0012044
FBgn0025525
FBgn0035185"	"bric a brac 2
Bab2
bab-II
bric-a-brac
bab
BAB2
bab2
bric-a-brac2
bric-a-brac 2
BTB-II
bric a brac
BTB-protein-II
CG13911
BtbII
Bric a brac II
bric a brac II
bric-a-brac-2"
8950	1537	GD	CG11121	1	461	0.1	11	viable	2	available	"FBgn0003460
FBgn0004392
FBgn0004874"	"Drl
sinus oculis
so
absent minded
med
Sine Oculis
Sine oculis
sine oculus
ami
medusa
sine oculis
optic lobe defective
Droplet
Medusa
old
So
somda
Mdu
SO
mda"
8955	1289	GD	CG6730	1	0	1	3	viable	2	available	FBgn0031925	"sxe1
sex-specific enzyme 1
4d21
Cyp4d21
cyp4d21"
8957	1661	GD	CG6185	1	0	1	2	lethal	3	available	FBgn0036150	"CT19410
Ionotropic receptor 68a
IR68a
ionotropic receptor 68a
Ir68a"
8963	2011	GD	CG30464	1	1	0.99	2	viable	3	available	"FBgn0050464
FBgn0034024"	"Ir52d
ionotropic receptor 52d
CG12961
Ionotropic receptor 52d
IR52d"
8966	2015	GD	CG30082	1	0	1	2	lethal	3	available	FBgn0050082	CR30082
8972	2019	GD	CG8297	1	0	1	2	viable	3	available	FBgn0034050	
8976	2022	GD	CG8389	1	0	1	2	sterile	2	available	FBgn0034063	
8977	2032	GD	CG7969	2	1	1	3	lethal	2	available	"FBgn0029153
FBgn0034123
FBgn0050097"	"Malic enzyme like-2
Menl-2
CG30097"
8982	2033	GD	CG15925	1	1	1	3	viable	2	available	FBgn0034129	
8985	2035	GD	CG8311	1	0	1	3	viable	3	available	FBgn0034141	dolichol kinase
8986	2047	GD	CG15611	1	0	1	2	viable	3	available	FBgn0034194	
8993	2062	GD	CG18635	1	0	1	3	viable	3	available	FBgn0034279	
8994	2062	GD	CG18635	1	0	1	3	viable	3	available	FBgn0034279	
8996	2085	GD	CG10737	1	2	0.99	2	viable	3	available	FBgn0034420	"Gene 1
10737"
8997	2085	GD	CG10737	1	2	0.99	2	viable	3	available	FBgn0034420	"10737
Gene 1"
9001	2095	GD	CG15122	1	0	1	2	lethal	3	available	FBgn0034457	"Ionotropic receptor 56c
IR56c
ionotropic receptor 56c
Ir56c"
9002	2095	GD	CG15122	1	0	1	2	sterile	3	available	FBgn0034457	"ionotropic receptor 56c
Ir56c
IR56c
Ionotropic receptor 56c"
9008	2311	GD	CG18418	1	2	0.98	2	viable	2	available	"FBgn0044685
FBgn0035568"	anon-WO0140519.190
9009	2311	GD	CG18418	1	2	0.98	2	viable	2	available	"FBgn0035568
FBgn0044685"	anon-WO0140519.190
9011	2314	GD	CG10633	1	0	1	2	viable	3	available	FBgn0035604	"CT29782
IR64a
ionotropic receptor 64a
Ir64a
Ionotropic receptor 64a"
9012	2315	GD	CG10624	1	0	1	2	viable	1	available	"FBgn0035613
FBgn0010894"	"Sinuous
Sinu
sinuous
i8
l(3)06524
6524
sinu"
9014	2316	GD	CG4852	1	1	1	2	viable	3	temporary unavailable	"FBgn0029121
FBgn0035615"	"FAC2_DROME
Sras
severas
prenyl protease type II"
9017	2327	GD	CG42269	1	1	1	2	viable	3	temporary unavailable	"FBgn0035672
FBgn0259164
FBgn0035671"	"CG6596
CG6600"
9024	2342	GD	CG9953	1	0	1	2	sterile	3	available	FBgn0035726	
9026	2389	GD	CG4080	1	0	1	2	viable	3	available	FBgn0035983	
9036	3757	GD	CG30503	2	0	1	3	sterile	3	available	"FBgn0062430
FBgn0033171
FBgn0050503"	"BcDNA:RH50933
CG1672"
9037	3839	GD	CG15004	1	2	0.99	2	viable	2	available	FBgn0035505	"tipE homolog 2
TEH2
Teh2"
9038	2401	GD	CG32053	1	1	0.99	2	viable	1	available	"FBgn0036067
FBgn0052053"	CG6645
9039	2436	GD	CG6827	1	0	1	2	viable	2	available	"FBgn0013997
FBgn0002261"	"Neurexin IV
nrx-IV
neurexin IV
Dnrx
CT21123
Nx IV
Nrx-IV
l(3)rsg23
nrx IV
NrxIV
l(3)68Ff
Neurexin 4
Neurexin
neurexin
Nrx
NRX IV
Neurexin-IV
Neurexin-4
neurexinIV
NeurexinIV
nrxIV
rsg23
NRX
Nrx IV
nrx
rose-gespleten region interval 23"
9044	455	GD	CG13445	1	11	0.86	5	viable	3	available	FBgn0036532	
9049	3906	GD	CG2022	1	1	1	2	viable	2	available	FBgn0037292	
9050	3906	GD	CG2022	1	1	1	2	sterile	3	available	FBgn0037292	
9055	3910	GD	CG2358	1	0	1	3	viable	3	available	"FBgn0011545
FBgn0004695
FBgn0026567
FBgn0027919
FBgn0262801"	"BcDNA:GM04682
AF160889
EfW5
BG:DS00004.11
twisted bristles roughened eye
twr
SPC 21-kDa-like
l(3)05614
l(3)84Aa
Ov15
Spase18-21
Spase18/21
Spase 18/21-subunit"
9066	3919	GD	CG12814	1	0	1	4	viable	3	available	"FBgn0040542
FBgn0037796"	CG12815
9068	3923	GD	CG42244	1	1	0.99	5	viable	3	available	"FBgn0046560
FBgn0038061
FBgn0051351
FBgn0053959
FBgn0046559
FBgn0051348
FBgn0038060
FBgn0250910
FBgn0054055
FBgn0051350"	"CG33959
CG7078
CG31348
CG31350
CG31351
DmOctbeta3R
Octbeta3R
anon-WO0170980.187
OctBeta3
anon-WO0170980.188
CG34055
CG18554
DmCG7078"
9070	3928	GD	CG15887	1	1	1	4	viable	3	available	"FBgn0038132
FBgn0061394"	BcDNA:RE53127
9072	3928	GD	CG15887	1	1	1	4	viable	3	available	"FBgn0061394
FBgn0038132"	BcDNA:RE53127
9073	3931	GD	CG9637	1	0	1	2	viable	3	available	"FBgn0043910
FBgn0043909
FBgn0038165
FBgn0043911
FBgn0043955
FBgn0043908
FBgn0043912
FBgn0043914
FBgn0043913
FBgn0043907"	"anon-WO0109301.54
anon-WO0109301.59
anon-WO0109301.57
anon-WO0109301.58
anon-WO0109301.11
anon-WO0109301.55
anon-WO0109301.56
K2P-TASK6
Task6
anon-WO0109301.53
anon-WO0109301.60
dTASK-6"
9075	3932	GD	CG3303	1	1	0.99	3	viable	3	available	FBgn0038381	
9076	3932	GD	CG3303	1	1	0.99	3	viable	3	available	FBgn0038381	
9081	3935	GD	CGnone	0	0	0	3	viable	2	available		
9082	3936	GD	CG14909	1	0	1	2	viable	2	available	FBgn0038458	"vhaM9.7-4
VhaM9.7-d
Vacuolar H[+] ATPase subunit M9.7-d"
9085	3885	GD	CGnone	0	0	0.97	2	viable	2	available		
9086	3885	GD	CGnone	0	0	0.97	2	viable	2	available		
9089	3887	GD	CG4101	1	0	1	2	viable	3	available	FBgn0025558	"anon-73B1
anon73B1"
9092	3890	GD	CG11637	1	1	1	3	viable	3	available	FBgn0036822	"Ninjurin B
NijB"
9093	3890	GD	CG11637	1	1	1	3	viable	3	available	FBgn0036822	"NijB
Ninjurin B"
9097	3891	GD	CG14086	1	5	0.98	2	viable	3	available	FBgn0036860	
9098	3891	GD	CG14086	1	5	0.98	2	viable	3	available	FBgn0036860	
9101	3893	GD	CG9231	1	0	1	2	viable	3	available	FBgn0036887	
9102	3894	GD	CG13255	1	0	1	3	viable	3	available	FBgn0040636	
9103	3894	GD	CG13255	1	0	1	3	lethal	3	available	FBgn0040636	
9106	3895	GD	CG11458	1	114	0.47	2	viable	2	available	FBgn0040637	
9108	3897	GD	CG7181	1	1	1	2	viable	2	available	"FBgn0062088
FBgn0063245
FBgn0037097"	"VIII
BcDNA:GH15688
anon-WO0118547.331"
9116	3899	GD	CG14577	1	0	1	2	viable	3	available	FBgn0037110	ORMDL
9117	3899	GD	CG14577	1	0	1	2	viable	3	available	FBgn0037110	ORMDL
9120	3900	GD	CGnone	0	0	0	2	viable	3	available		
9126	3363	GD	CG10952	1	0	1	3	sterile	3	available	FBgn0000535	"ether-a-gogo
EAG
ether a go-go
Eag
CIKE
eag
ether-a-go-go
ether-a go-go
Ether-a-go-go"
9127	3363	GD	CG10952	1	0	1	3	viable	2	available	FBgn0000535	"Ether-a-go-go
ether-a-go-go
ether-a-gogo
ether-a go-go
ether a go-go
EAG
Eag
eag
CIKE"
9129	3364	GD	CG32594	1	1	1	5	sterile	3	available	"FBgn0030602
FBgn0019865
FBgn0043007
FBgn0052594
FBgn0030601"	"be
ben
E
BEST:LD10566
E protein
CG5530
CG15026
Gene A
anon-EST:CL1a5"
9130	3371	GD	CG9195	1	0	1	3	lethal	2	available	"FBgn0040285
FBgn0030637
FBgn0025248
FBgn0047275"	"anon-fast-evolving-1F7
BcDNA:GM04934
dmSC
dmSCAMP
Scamp
SCAMP
anon-EST:fe1F7"
9131	3372	GD	CG11655	1	0	1	2	viable	2	available	FBgn0030638	
9133	3373	GD	CG15642	1	2	0.99	3	viable	1	available	FBgn0030642	
9134	3377	GD	CG7872	1	0	1	2	viable	2	available	FBgn0030658	
9138	3383	GD	CG8916	1	0	1	2	viable	3	available	FBgn0030707	
9141	3407	GD	CG5004	1	81	0.57	7	viable	3	available	"FBgn0030820
FBgn0017445
FBgn0260748"	"transcript b
anon-15Db"
9146	3418	GD	CG6398	1	0	1	3	viable	3	available	FBgn0030870	
9149	3424	GD	CG6205	1	8	0.95	2	viable	3	available	"FBgn0003126
FBgn0004957"	"15175
Porcupine
Porc
porcupine
l(1)17Ac
poc
por
porc
dmPorc"
9150	3424	GD	CG6205	1	8	0.95	2	viable	3	available	"FBgn0004957
FBgn0003126"	"l(1)17Ac
por
porc
porcupine
Porc
poc
15175
dmPorc
Porcupine"
9152	3427	GD	CG6531	1	0	1	4	viable	3	available	"FBgn0062834
FBgn0030941"	"Wengen
wgn
wengen
vader
Wgn"
9154	3431	GD	CG32540	1	0	1	2	lethal	3	available	"FBgn0046519
FBgn0044361
FBgn0052540
FBgn0046518
FBgn0030953
FBgn0030954"	"anon-WO0170980.65
CG6881
DSK-R1
anon-WO0131005.21
anon-WO0170980.64
CCKLR-17D3
CCK-like receptor at 17D3
CG6861
DSK-receptor2
CG6894"
9157	3435	GD	CG7453	1	4	0.98	4	viable	3	available	FBgn0030991	
9160	3437	GD	CG7635	1	0	1	3	viable	2	available	FBgn0030993	"Mec2
DMec2"
9163	3445	GD	CG8028	1	1	1	3	viable	3	available	FBgn0031010	
9174	3842	GD	CG1268	1	0	1	3	viable	1	available	FBgn0035521	"Vacuolar H[+] ATPase subunit M9.7-a
vhaM9.7-1
VhaM9.7-a"
9176	3843	GD	CG15012	1	0	1	3	sterile	3	available	FBgn0035528	
9179	3847	GD	CG7499	1	0	1	2	viable	2	available	"FBgn0029132
FBgn0028699
FBgn0028502"	"Rh50
BcDNA:GH03016
Rh-like"
9180	3851	GD	CG4769	1	0	1	2	viable	3	available	"FBgn0027754
FBgn0035600"	"Ubiquinol-cytochrome c oxidoreductase Cytochrome C1
Ubiquinol-cytochrome c reductase Cytochrome C1
anon-EST:Posey141
 heme protein
Ubiquinol-cytochrome c reductase Cytochrome c1"
9188	3856	GD	CG13297	1	0	1	3	lethal	2	available	"FBgn0062982
FBgn0035685"	BcDNA:RE64858
9193	3860	GD	CG42445	1	0	1	2	viable	2	available	FBgn0259916	CG7498
9199	3866	GD	CG14167	1	0	1	2	viable	3	available	"FBgn0036047
FBgn0044050"	"Ilp3
dILP-3
insulin-like peptide 3
DILP
Insulin-like peptide 3
ilp3
Ilp
insulin-like peptide
Dilp
dilp
dilp3
Ilp-3
dIlp3
Drosophila insulin-like peptide 3
DILP3
dilp-3
Dilp3
dILP3
Dilp-3
Dilp 3"
9201	3866	GD	CG14167	1	0	1	2	sterile	3	available	"FBgn0044050
FBgn0036047"	"insulin-like peptide
Dilp
Ilp
Dilp 3
dILP-3
Dilp3
dilp
DILP
Drosophila insulin-like peptide 3
dILP3
Dilp-3
ilp3
dilp3
dilp-3
insulin-like peptide 3
Ilp-3
dIlp3
Ilp3
DILP3
Insulin-like peptide 3"
9202	3868	GD	CG32069	1	1	0.86	2	viable	2	available	"FBgn0052069
FBgn0036119"	CG6316
9206	3869	GD	CG32072	1	3	0.87	3	viable	2	available	"FBgn0036129
FBgn0052072"	"Elo68alpha
Elongase 68alpha
CG6261
elo68alpha"
9208	3870	GD	CG7607	1	0	1	2	viable	3	available	"FBgn0062424
FBgn0036145"	"BcDNA:RH68451
CT23219"
9209	3871	GD	CG7394	1	0	1	3	viable	3	available	"FBgn0036173
FBgn0047099"	"D.M.UKP
BcDNA:RE52392"
9210	3871	GD	CG7394	1	0	1	3	viable	1	available	"FBgn0036173
FBgn0047099"	"D.M.UKP
BcDNA:RE52392"
9218	3877	GD	CG14115	1	0	1	2	viable	3	available	FBgn0036343	
9221	3879	GD	CG42333	1	0	1	0	viable	3	available	"FBgn0259235
FBgn0040807
FBgn0044815
FBgn0084189
FBgn0261090
FBgn0261088
FBgn0036464"	"SytV
sytbeta
dsytbeta
CG3020
Syt V
CG13462
Sytbeta
Syt13
Synaptotagmin beta
Syt beta
Synaptotagmin V"
9224	3880	GD	CG6878	1	0	1	2	lethal	3	available	FBgn0036488	
9227	3881	GD	CG13053	1	1	1	3	viable	1	available	FBgn0040801	
9229	3883	GD	CG13069	1	6	0.82	3	viable	3	available	FBgn0040798	
9235	1228	GD	CG5183	1	0	1	3	viable	3	available	"FBgn0022268
FBgn0025713
FBgn0025374"	"ERD2
ER lumen protein retaining receptor 2
l(2)k00311
Erd2
dmErd2
BEST:CK00230
KdelR
CK00230
KDEL receptor"
9236	1228	GD	CG5183	1	0	1	3	viable	3	available	"FBgn0022268
FBgn0025374
FBgn0025713"	"ERD2
Erd2
dmErd2
CK00230
BEST:CK00230
l(2)k00311
KDEL receptor
KdelR
ER lumen protein retaining receptor 2"
9239	1242	GD	CG10385	1	0	1	2	viable	3	available	"FBgn0001318
FBgn0005617
FBgn0002851"	"km(2)B
msl-1
MSL-1
msl1
kmB
Msl 1-3
MSL
killer-of-males-B
Msl1
Msl-1
male specifc lethal
i94
msl
male-specific lethal 1
mls-1
male specific lethal 1
MSL1
MSL3"
9240	1242	GD	CG10385	1	0	1	2	viable	3	available	"FBgn0002851
FBgn0005617
FBgn0001318"	"MSL1
Msl 1-3
kmB
i94
MSL3
MSL-1
msl
male specific lethal 1
msl1
Msl-1
male-specific lethal 1
killer-of-males-B
mls-1
MSL
km(2)B
msl-1
male specifc lethal
Msl1"
9241	1259	GD	CG2048	1	15	0.91	6	viable	3	available	"FBgn0028129
FBgn0027967
FBgn0002413
FBgn0011508
FBgn0011349
FBgn0024895"	"l(3)S144701
DCO
Double time
dco
dCKIepsilon
l(3)S053813
l(3)discs overgrown
Casein Kinase Iepsilon
Casein Kinase I epsilon
CK1epsilon
Dco
ck1epsilon
Dco/CK1
DOUBLETIME
l(3)dco
DOUBLE-TIME
dco-1
DBT/CK1epsilon
l(3)j3B9
Dbt
1460/09
0538/13
CKIepsilon
0915/10
DBT
1447/01
l(3)dco-1
l(3)discs overgrown-1
Discs overgrown
discs overgrown
DCO/CKIe
doubletime
1396/02
dbt
double-time
l(3)rK215
ddbt
Double-time
double time
Doubletime
Double-Time"
9248	1282	GD	CG5248	1	1	0.98	3	viable	2	available	"FBgn0038997
FBgn0020278"	"Locomotion defect
Locomotion defects
CG17229
locomotion defects
loco
dLoco
Loco"
9253	1284	GD	CG5576	1	1	0.99	3	viable	3	available	"FBgn0034344
FBgn0046434
FBgn0013983"	"Immunodeficiency
shadok
IMD
Imd
immune deficiency
anon-WO0172774.166
BG5
Immune deficiency
immune deficient
imd"
9258	1296	GD	CG7322	1	1	0.99	3	viable	3	available	FBgn0030968	
9260	1306	GD	CG8208	1	0	1	2	sterile	3	available	"FBgn0027950
FBgn0029156"	"methyl-CpG-binding-domain-like-protein
dMbD2/3
dMBD-like
MBD2-3
MBD2/3
MBD-like
Dm Mbd2/3
dMBD2/3
DmMbd2/3"
9261	1306	GD	CG8208	1	0	1	2	viable	3	available	"FBgn0027950
FBgn0029156"	"DmMbd2/3
Dm Mbd2/3
dMBD-like
dMBD2/3
dMbD2/3
methyl-CpG-binding-domain-like-protein
MBD-like
MBD2/3
MBD2-3"
9264	1311	GD	CG8604	1	1	1	3	viable	3	available	FBgn0027356	"dAmph
Damp
amph
Amph
Amp
amphiphysin
damph
DAMP
Amphiphysin"
9265	1408	GD	CG7595	1	0	1	2	viable	3	available	"FBgn0015868
FBgn0015260
FBgn0000317
FBgn0044341
FBgn0020027"	"br27
myosin VIIA
Dro35B
stch
stc
ck/MyoVIIA
BG:DS00929.11
stubby chaetae
53D10S
transcription unit D
DMyoVIIa
DmVIIA
myosin VIIa
anon-35Bb
l(1)35Ca
crinkled
myosin-VII
myoVIIA
DmVIIa
DM7a
ESTS:53D10S
myosin 7a heavy chain
Myosin heavy chain at 35BC
myosin VII
Mhc35BC
Dm 35B
ck
D
myosin 7a
lethal 27 in the black-reduced region
MyoVIIA
lethal group D2
l(2)07130
D2
mysoin VIIa
Crinkled
l(2)35Ca
l(2)br27
l35Ca"
9274	1585	GD	CG11099	1	0	1	3	viable	3	available	FBgn0034485	CT31033
9276	1600	GD	CG3388	1	1	1	2	sterile	2	temporary unavailable	FBgn0001148	"Gooseberry
gsbd
l(2)gsb
Gooseberry-distal
gsbBSH9
gsb
gooseberry
BSH-9
gsb-2
gooseberry distal
Gooseberry distal
BSH9
BSH9c2
GSB-D
gsb-distal
gsb-d
l(2)01155
Gsb-d"
9277	1600	GD	CG3388	1	1	1	2	lethal	3	available	FBgn0001148	"gooseberry
gooseberry distal
gsb
BSH9c2
Gooseberry distal
BSH-9
gsbd
Gooseberry
gsbBSH9
Gooseberry-distal
gsb-2
gsb-d
BSH9
Gsb-d
gsb-distal
GSB-D
l(2)01155
l(2)gsb"
9282	1623	GD	CG15623	1	0	1	2	viable	3	available	FBgn0031367	"c-cup
calcutta-cup
calcutta cup"
9284	1643	GD	CG2328	1	0	1	2	viable	2	available	"FBgn0014984
FBgn0019720
FBgn0019712
FBgn0017400
FBgn0014159
FBgn0015483
FBgn0000606
FBgn0019718
FBgn0023205
FBgn0019721
FBgn0019816"	"Even-skipped
V
l(2)46Cg
even skipped
eve2
l(2)46CFj
Even skipped
even-skipped
Group VI
EVEN-SKIPPED
even-skiped
Even-Skipped
evenskipped
Even Skipped
lethal(2)46Ce
F
l(2)46Ce
l(2)46CFg
evenskip
Group V
Complementation group F
10.5
VI
l(2)46CFp
E(eve)
EVE
Eve
10.9
eve
l(2)46CFh
20.35
14.10"
9285	1643	GD	CG2328	1	0	1	2	viable	1	available	"FBgn0000606
FBgn0014984
FBgn0023205
FBgn0019720
FBgn0019712
FBgn0017400
FBgn0019718
FBgn0019721
FBgn0019816
FBgn0014159
FBgn0015483"	"VI
V
F
EVEN-SKIPPED
Even-Skipped
Even Skipped
Even-skipped
Even skipped
even-skipped
even skipped
evenskipped
even-skiped
evenskip
eve2
EVE
Eve
eve
E(eve)
Complementation group F
20.35
14.10
10.9
10.5
lethal(2)46Ce
l(2)46Cg
l(2)46CFp
l(2)46CFj
l(2)46CFh
l(2)46CFg
l(2)46Ce
Group VI
Group V"
9287	1649	GD	CG10146	1	1	0.86	2	viable	3	available	"FBgn0044580
FBgn0064916
FBgn0012042"	"Attacin-A
AttacinA
Attacin-A precursor
Attacin A
Attackin
att A
BcDNA:LP05763
attacin-A
anon-WO0140519.5
attacinA
attacin A
Att
attacin
ATT
Att A
Attacin
att
attA
AttA"
9288	1649	GD	CG10146	1	1	0.86	2	viable	1	available	"FBgn0064916
FBgn0044580
FBgn0012042"	"Attacin
attA
attacin A
Attacin A
Att
Att A
AttA
ATT
att
attacinA
anon-WO0140519.5
attacin
attacin-A
att A
AttacinA
Attacin-A precursor
Attacin-A
Attackin
BcDNA:LP05763"
9289	1720	GD	CG5645	1	1	1	2	viable	1	available	FBgn0036254	
9299	1748	GD	CG17932	1	2	0.97	2	viable	2	available	"FBgn0040260
FBgn0032606"	"AC 005121C
Ugt36Bc"
9300	1748	GD	CG17932	1	2	0.97	2	viable	3	available	"FBgn0032606
FBgn0040260"	"AC 005121C
Ugt36Bc"
9303	1754	GD	CG5559	1	1	1	3	lethal	3	available	"FBgn0032653
FBgn0042690
FBgn0085002
FBgn0261089
FBgn0261087"	"SYT3
Syt3
sytalpha
Syt alpha
dsytalpha
Sytalpha
Synaptotagmin alpha"
9308	1775	GD	CG33116	1	0	1	3	viable	3	available	"FBgn0053116
FBgn0032802"	CG10355
9312	1780	GD	CG10481	1	0	1	2	viable	3	available	FBgn0032827	
9313	1780	GD	CG10481	1	0	1	2	sterile	3	available	FBgn0032827	
9321	1791	GD	CG9317	1	0	1	2	viable	2	available	FBgn0032879	38E.10
9324	1884	GD	CG8237	1	0	1	2	viable	2	available	FBgn0033350	
9332	1984	GD	CG13338	1	0	1	2	viable	3	available	FBgn0033867	"Cpr50Ca
Cuticular protein 50Ca"
9337	539	GD	CG5996	1	1	1	3	viable	3	available	FBgn0032593	"dTRPgamma
dTRPg
trp-gamma
TRPgamma
trpgamma"
9338	539	GD	CG5996	1	1	1	3	viable	3	available	FBgn0032593	"dTRPgamma
dTRPg
TRPgamma
trp-gamma
trpgamma"
9340	584	GD	CG11767	1	0	1	2	lethal	3	available	"FBgn0031586
FBgn0026394"	"Odorant receptor 24a
24D.1
DOR24D.1
24a
DOR48
Or24D.1
Olfactory receptor 24D.1
Or24a"
9346	598	GD	CG1854	1	1	0.99	3	lethal	2	available	FBgn0026389	"43B1
OR43a
43B.1
AN14
Odorant receptor 87
Or43B.1
Or43a
43a
Or87
Olfactory receptor 43B.1
DOR43a
Odorant receptor 43a
DOR87
Or43A
DOR43B.1
Or
dor87
Dor87
or43a"
9351	603	GD	CG12931	1	0	1	2	lethal	3	available	FBgn0033422	"45b
Or45b
Odorant receptor 45b
45F.1
DOR107"
9352	603	GD	CG12931	1	0	1	2	sterile	2	available	FBgn0033422	"45F.1
Or45b
45b
DOR107
Odorant receptor 45b"
9354	610	GD	CG13206	1	0	1	2	viable	3	available	FBgn0026385	"Odorant receptor 47b
Or47E.2
Or47b
OR47b
Olfactory receptor 47E.2
47E.2
DOR25
OR 47b
47b
DOR47E.2"
9358	619	GD	CG30129	1	0	1	2	viable	2	available	"FBgn0034469
FBgn0050129
FBgn0046880"	"OBP56b
Obp56b
Odorant-binding protein 56b
56b
CG15129"
9362	629	GD	CG13575	1	2	0.99	2	viable	3	available	"FBgn0034996
FBgn0046588
FBgn0046587"	"anon-WO0170980.148
anon-WO0170980.149"
9363	629	GD	CG13575	1	2	0.99	2	viable	3	available	"FBgn0034996
FBgn0046587
FBgn0046588"	"anon-WO0170980.148
anon-WO0170980.149"
9366	631	GD	CG13579	1	1	1	2	viable	3	available	"FBgn0046585
FBgn0035010
FBgn0046586"	"anon-WO0170980.151
anon-WO0170980.152"
9369	636	GD	CG8985	1	2	0.99	3	viable	3	available	"FBgn0046619
FBgn0035331
FBgn0046618"	"anon-WO0170980.107
Dromyosuppressin receptor 1
Dm CG8985
DMSR-1
DmsR-1
anon-WO0170980.106
DMS-receptor1"
9370	636	GD	CG8985	1	2	0.99	3	viable	3	available	"FBgn0046619
FBgn0035331
FBgn0046618"	"DMS-receptor1
Dromyosuppressin receptor 1
DMSR-1
DmsR-1
anon-WO0170980.106
anon-WO0170980.107
Dm CG8985"
